Datetime,Tweet Id,Text,Username
2022-01-15 22:34:28+00:00,1482481337575563270,Just finished #away on #Netflix 🥺 AND I READ THAT THERES NO SEASON 2?!?!,OrlaByr24600883
2022-01-15 22:34:03+00:00,1482481229853519873,#Netflix going up effective immediately. I better immediately see better content and more recent movies. TF,terri_gogirl
2022-01-15 22:33:45+00:00,1482481157358895113,"one of the best decisions of my life was to go to budapest and live there. 

#budapest #JakPokochalamGangstera #netflix https://t.co/Cu4c9RMyVF",mr_ozelyilmaz
2022-01-15 22:32:53+00:00,1482480937237680128,"@dvdnetflix I've been getting several visibly cracked discs lately. Seems the QC folks are slipping a little bit. Really disappointing, especially on the older movies since there's not many available out there. #Netflix #movies",DJTalon
2022-01-15 22:31:55+00:00,1482480696648212480,Charlie's death killed the show for me. No second takes about it. #twoandahalfmen #Netflix,chinni___
2022-01-15 22:30:38+00:00,1482480371203817473,"Speaking of #Netflix …I watched this amazing anthology there last night! 

It totally messed with my head! I really wanna see it again!

BUT I forgot to add it! Or Like It! I don’t even remember its name?!

…it’s gone forever 😭😭😭",sharkiekitty
2022-01-15 22:30:30+00:00,1482480339171823627,"I have a big ""no shit"" cramp in my tummy right now. 
#comics #netflix #DisneyPlus https://t.co/ITPrWszw3o",PeterJCatania
2022-01-15 22:30:10+00:00,1482480256384647172,"Speaking of sequels, it seems that the #Netflix production house has gone all-in on #RedNotice, as they are greenlighting multiple sequels. Find out how many and how long you have to wait in our report. 

https://t.co/lGUrY4S75e https://t.co/AlsFJ5shcD",ComicYears
2022-01-15 22:30:01+00:00,1482480217226723328,"#ICYMI #CaseStudy – get insights into #Netflix’s #API unification process using #GraphQL Federation. Watch the #QConPlus talk by @eggdropsalad and @stephenspalding: https://t.co/bodhthFh8o 

#transcript included

#InfoQ #SoftwareArchitecture https://t.co/tYVvvtDhMy",InfoQ
2022-01-15 22:29:52+00:00,1482480180211892225,I rated #MissionImpossibleFallout (2018) 6/10  #IMDb https://t.co/YZlralVEiO #netflix,piaktw
2022-01-15 22:28:59+00:00,1482479957733523462,Anyone see this #Archive81 on #Netflix yet?! Super weird stuff,DrewBlogzCLE
2022-01-15 22:28:58+00:00,1482479953404911626,Wow! I did not see that ending coming! #StayClose #Netflix,YaadMekI
